4.012619068468093,6,5,2,4,6,2,2,4,2,2,4,4,2,2,2,2,2,11,2,5,2,8,5,2,2,2,4,2,2,4,4,4,2,6,4,2,2,2,2,9,4,6,2,2,2,4,4,6,4,13
26.758804279542264,5,2,5,2,2,6,4,2,5,8,2,5,2,4,2,2,2,2,2,4,5,4,2,4,4,2,4,4,2,11,2,5,4,5,4,2,2,9,18,8,4,2,2,2,2,2,4,4,4,5
48.65783813131111,4,2,4,4,2,2,5,4,4,5,4,2,5,4,6,4,18,2,2,5,2,9,5,4,2,14,4,4,5,2,2,2,5,2,10,5,4,7,2,2,5,5,2,2,9,6,10,10,2,2
70.54366988434175,4,2,4,2,4,2,2,2,8,5,4,4,4,4,2,5,5,5,2,2,10,4,10,5,5,2,4,10,5,6,4,2,6,5,2,4,5,2,2,2,2,4,4,4,2,4,7,2,2,5
92.47774131123562,5,5,2,4,2,2,6,5,5,8,4,4,4,5,7,4,11,5,5,9,15,5,2,4,5,2,5,4,9,4,2,13,10,6,2,2,10,8,2,2,5,6,5,2,4,2,4,2,4,2
114.74836466731585,2,2,2,5,8,10,6,6,10,4,7,13,4,2,4,10,2,5,2,4,2,4,4,2,2,4,7,6,4,5,2,4,4,2,4,7,2,4,6,2,8,11,4,14,4,4,4,4,4,4
136.38163699075352,6,2,5,4,12,9,11,2,2,2,2,5,5,4,2,4,5,4,5,7,5,2,5,6,4,2,2,5,6,2,5,4,17,2,2,5,2,2,5,4,5,5,7,2,4,8,6,5,4,7
159.0898227506353,6,2,5,5,4,4,18,4,2,2,7,7,4,13,2,2,6,6,4,5,12,7,4,5,6,9,2,16,5,5,6,8,24,2,9,2,9,5,2,5,9,2,2,6,6,2,2,2,11,2
181.08280596062554,10,26,6,4,2,17,10,10,5,2,8,5,13,5,2,10,5,5,5,2,17,5,9,4,4,14,23,6,4,6,5,5,32,21,5,15,30,7,12,4,5,10,15,23,4,23,19,25,4,23
201.9936328388519,25,17,27,4,68,15,26,13,26,46,21,30,26,38,24,42,28,32,22,46,33,52,86,42,36,62,5,40,32,25,30,44,31,48,30,117,4,58,76,27,46,6,52,66,29,44,36,58,60,28
222.06113878804456,40,70,38,48,62,64,42,56,70,56,68,62,25,70,68,28,46,32,56,42,31,37,80,88,88,102,104,98,56,78,58,36,58,68,66,78,68,68,23,126,106,50,108,110,116,150,64,152,94,118
242.11442144106923,104,114,23,64,48,79,112,132,88,94,124,81,129,164,69,156,76,86,142,188,46,117,53,108,216
262.93048392366006,100,214
285.1096872239308,61,210
306.62955142905923,79,307
328.18493536402946,172,300
349.1150185852779,186,291
371.66819654210354,44,246
392.4329476595516,94,59,161,287
414.03140998427386,293
436.1548019461427,247
456.4882641197338,559
477.37893083769745,242
499.2241553361806,171,114,336
521.8793254056824,4,502
542.5759450834316,142,279
565.447991159431,62,104,312
586.1089795872106,218
608.4518176696852,36,168,215
630.5923239444037,198,202
652.8299111455559,58,350
675.3372607089539,119,21,79,95,31,541
695.3706083075197,181,1056
715.6639742503005,534
737.3482450269407,898
758.8473855217205,769
781.1150389735196,1730
802.6323704476699,181,44,1911
824.8117157459337,500
845.8141139888652,509
866.2557800563281,1271
888.3426889567793,1935
910.6499900943926,548
932.5715548549563,602
954.3919010399575,1441
976.7626457367282,926
998.1676650248719,206
1020.069244087872,1399
1040.8798944320376,202
1062.619312570182,1074
